paperID,title_pdftitle,title_pypdf2
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p531-chazelle.pdf,"Sublinear Geometric Algorithms
",p061-chazelle.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p585-halperin.pdf,,GroupSteiner2.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p683-lindell.pdf,"Bounded-Concurrent Secure Two-Party Computation Without Setup Assumptions
",conc2party-STOC-camera.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p493-dey.pdf,"Alpha-Shapes and Flow Shapes are Homotopy Equivalent
",p234-dey.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p629-dietzfelbinger.pdf,,rgraphs.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p213-kim.pdf,"Generating Random Regular Graphs
",p246-kim.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p287-bobkov.pdf,,p105-bobkov.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p622-ostlin.pdf,"Uniform Hashing in Constant Time and Linear Space
",uniform.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p297-gilbert.pdf,"On the Fractal Behavior of TCP
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p259-fatourou.pdf,"A Tight Time Lower Bound for Space-Optimal Implementations of Multi-Writer Snapshots
",p203-fatourou.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p251-georgiou.pdf,"Work-Competitive Scheduling for Cooperative Computing with Dynamic Groups
",p194-georgiou.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p389-konemann.pdf,"Primal-Dual Meets Local Search: Approximating MST’s With Nonuniform Degree Bounds
",nbmst.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p407-regev.pdf,,harmonic_final.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p710-itoh.pdf,,p135-itoh.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p59-childs.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p82-azar.pdf,"Management of Multi-Queue Switches In QoS Networks
",p074-azar.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p232-beier.pdf,"Random Knapsack in Expected Polynomial Time
",paper.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p693-dyer.pdf,,p058-dyer.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p279-morris.pdf,,p088-morris.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p186-sauerhoff.pdf,"Time-Space Tradeoff Lower Bounds for Integer Multiplication and Graphs of Arithmetic Functions
",p214-sauerhoff-v3.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p10-gurvits.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p547-aronov.pdf,"Cutting Triangular Cycles of Lines in Space
",cycles-conf-final.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p612-bensasson.pdf,,p197-bensasson.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p456-rabinovich.pdf,,newtry.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p659-gal.pdf,,p127-gal.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p143-kowalik.pdf,"Short Path Queries in Planar Graphs in Constant Time
",paths.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p149-thorup.pdf,"Integer Priority Queues with Decrease Key in Constant Time and the Single Source Shortest Paths Problem
",deckey.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p511-anshelevich.pdf,"Near-Optimal Network Design with Selﬁsh Agents
",p099-anshelevich.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p649-thorup.pdf,,stab.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p373-chen.pdf,"Meet and Merge: Approximation Algorithms for Conﬂuent Flows
",p230-chen.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p448-fakcharoenphol.pdf,"A Tight Bound on Approximating Arbitrary Metrics by Tree Metrics
",p235-fakcharoenphol.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p438-krauthgamer.pdf,"The Intrinsic Dimensionality of Graphs
",p037-krauthgamer.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p700-alon.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p602-lu.pdf,,myproc.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p77-yao.pdf,,p067-yao.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p463-bartal.pdf,,082-bartal.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p307-brodal.pdf,,p191-fagerberg.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p50-delavega.pdf,,p069-rabani.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p126-guruswami.pdf,"Linear Time Encodable and List Decodable Codes
",p119-guruswami.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p396-ajtai.pdf,,univ.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p556-buchsbaum.pdf,,p132-buchsbaum.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p345-ben-sasson.pdf,,p77-ben-sasson.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p365-gupta.pdf,,stoc.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p196-kalai.pdf,"Boosting in the Presence of Noise
",p157-kalai.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p673-jayram.pdf,"Two Applications of Information Complexity
",paper.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p159-demetrescu.pdf,,p94-demetrescu.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p100-alon.pdf,,p073-alon.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p30-charikar.pdf,,p106-charikar.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p426-damgard.pdf,,p171-damgaard.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p116-tardos.pdf,,p065-tardos.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p106-kerenidis.pdf,"Exponential Lower Bound for 2-Query Locally Decodable Codes via a Quantum Argument
",p042-kerenidis.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/STOC/STOC2003/p69-klauck.pdf,"Quantum Time-Space Tradeoffs for Sorting
",p44-klauck.dvi
